sample_id,t_seconds,f_RA,f_clean,f_eq,delta_G,k_jmak,n_jmak,Mn,C,Al,Si,T_celsius,Ac1,Ac3,X_Mn_aus,provenance,fidelity,is_observed
100009,763.3865181573077,0.0079838017872285,5.19952153369748e-13,0.6912638595325414,4920.205498839462,2.9117188863964804e-20,2.571230293719305,10.22120646246146,0.2580468470221637,2.857677509012341,1.6497426723922144,612.8994113611617,538.4421539021104,622.8994113611617,12.215385410695433,synthetic_calibrated,synthetic,1.0
100009,861.3070893954754,0.0,7.09207062625807e-13,0.6912638595325414,4920.205498839462,2.9117188863964804e-20,2.571230293719305,10.22120646246146,0.2580468470221637,2.857677509012341,1.6497426723922144,612.8994113611617,538.4421539021104,622.8994113611617,12.215385410695433,synthetic_calibrated,synthetic,1.0
100009,971.7880583398446,0.0,9.67226123825673e-13,0.6912638595325414,4920.205498839462,2.9117188863964804e-20,2.571230293719305,10.22120646246146,0.2580468470221637,2.857677509012341,1.6497426723922144,612.8994113611617,538.4421539021104,622.8994113611617,12.215385410695433,synthetic_calibrated,synthetic,1.0
100009,1096.4405633706692,0.0,1.3191819283059185e-12,0.6912638595325414,4920.205498839462,2.9117188863964804e-20,2.571230293719305,10.22120646246146,0.2580468470221637,2.857677509012341,1.6497426723922144,612.8994113611617,538.4421539021104,622.8994113611617,12.215385410695433,synthetic_calibrated,synthetic,1.0
200000,0.0,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,1.0,0.0371063424317989,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,1.0663402221629663,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,1.1370814694025648,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,1.212515706700123,0.0384751561227462,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,1.2929542680586958,0.0186973983039067,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,1.3787291414482656,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,1.4701943389944996,0.0132186632339524,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,1.5677273580661306,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,1.6717307392911982,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,1.782633727932437,0.0058950485222135,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,1.900894045478672,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,2.026999778763987,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,2.161471394411474,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,2.304863886915628,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,2.457769069229009,0.0076561658213716,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,2.6208180153069294,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,2.794683664691096,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,2.9800835998819166,0.0357083381363325,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,3.1777830079622964,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,3.388597838696215,0.0016452236155529,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,3.6133981721362702,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,3.853111809639047,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,4.108728103109252,0.0027024628439677,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,4.381302038276744,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,4.671958588859081,0.0091533197862327,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,4.981897359580172,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,5.312397537207817,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,5.66482317004418,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,6.040628797658831,0.0451279850517429,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,6.441365454099531,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,6.868687069357352,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,7.324357295506414,0.0200400754099583,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,7.810256785691255,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,8.32839095600383,0.0050886488174705,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,8.880898262285164,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,9.470059026011866,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,10.0983048456939,0.0047962293050083,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,10.768228632626592,0.0179916327158383,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,11.482595312416658,0.0041751316279385,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,12.244353236449818,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,13.05664635039774,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,13.922827169986412,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,14.846470617579891,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,15.8313887766861,0.0,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,16.88164662527975,0.0257552004993892,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,18.001578812877504,0.0083717452188543,0.0,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,19.195807550607952,0.0,6.954142731091823e-17,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,20.469261688112827,0.0078958207512632,6.954142731091823e-17,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,21.82719705601413,0.0,6.954142731091823e-17,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,23.275218157904963,0.0,6.954142731091823e-17,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,24.81930130139189,0.0149025770805773,6.954142731091823e-17,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,26.46581926365584,0.0251187599296195,6.954142731091823e-17,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,28.221567593331677,0.0226892459490922,1.3908285462183651e-16,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,30.09379265726048,0.0,1.3908285462183651e-16,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,32.09022154786939,0.0,1.3908285462183651e-16,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,34.21909397461386,0.0080707375952455,2.0862428193275472e-16,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,36.48919627110519,0.0237676966031699,2.0862428193275472e-16,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,38.909897658278375,0.0,2.78165709243673e-16,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200000,41.49118891326686,0.0,3.4770713655459123e-16,0.6263734922485277,4753.438646364289,1.0087339246160786e-20,2.9260714596148745,11.442626946658166,0.1264832544593807,2.842055292510272,1.2656069222802266,583.3567183712449,492.439844802512,593.3567183712449,14.432195128016795,synthetic_exploratory,synthetic,1.0
200001,0.0,0.0,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,1.0,0.0161529843050256,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,1.1301936997003934,0.0,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,1.2773377988424628,0.0066705324867171,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,1.44363913264092,0.0,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,1.631591852351708,0.0,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,1.8440148320103948,0.0161529843050256,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,2.084093945292228,0.0161529843050256,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,2.355429846553012,0.0161529843050256,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,2.662091972660478,0.0,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,3.008679575523864,0.0161529843050256,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,3.4003907006743246,0.0,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,3.843100146421928,0.0129818730251788,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,4.343447572803722,0.0161529843050256,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,4.908937081761732,0.0,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,5.548049762032744,0.0,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,6.270370886673674,0.0022043890787384,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,7.086733670903356,0.0,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,8.009381746309613,0.0,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,9.05215278817446,0.0015166824130838,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,10.230686049920122,0.0,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,11.562656917232424,0.0104763440114165,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,13.06804199965326,0.0,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,14.76941873542824,0.0161529843050256,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,16.692304003017952,0.0,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,18.86553681769454,0.0,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,21.321710852824182,0.0161529843050256,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,24.09766327269539,0.0,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,27.235027208301897,0.0050316440246546,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,30.780856161991583,0.0161529843050256,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,34.78832970566693,0.0,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
200001,39.31755105644479,0.0040842878665635,0.0,0.0161529843050256,5187.806964982873,5.521864296235541e-20,1.5553304210317993,5.413300760256899,0.2480012388369363,2.2479672840651443,0.9955648127810862,652.4599281665974,642.4599281665974,742.6216382333401,8.793913725560287,synthetic_exploratory,synthetic,1.0
